date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:25:00	102569/102569	---M-Z	200	added ('OK')	text/html	etag:%22190a9-5fe39c876bcfe-gzip%22	https://welly.dexignzone.com/xhtml/index.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/index.html	(from )
11:25:01	238/238	---M--	302	error ('Found')	text/html	date:Wed,%2013%20Sep%202023%2004:25:00%20GMT	https://welly.dexignzone.com/robots.txt		(from )
11:25:02	3203/3203	---M--	200	added ('OK')	image/png	etag:%22c83-5fdff01155e4c%22	https://welly.dexignzone.com/xhtml/images/favicon.png	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/favicon.png	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:02	612/612	---M--	200	added ('OK')	text/css	etag:%22264-5fdff6c8e7b11%22	https://welly.dexignzone.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:03	11508/11508	---M--	200	added ('OK')	text/css	etag:%222cf4-5fdff66b1bdb9%22	https://welly.dexignzone.com/xhtml/vendor/chartist/css/chartist.min.css	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/vendor/chartist/css/chartist.min.css	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:07	11120/11120	---M--	200	added ('OK')	text/css	etag:%222b70-5fdffb763d162%22	https://welly.dexignzone.com/xhtml/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:08	128162/128162	---M--	200	added ('OK')	image/png	etag:%221f4a2-5fe3dcff410a9%22	https://welly.dexignzone.com/xhtml/social-image.png	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/social-image.png	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:09	8194/8194	---M--	200	added ('OK')	text/css	etag:%222002-5fdff63f463d0%22	https://welly.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/css/bootstrap-datetimepicker.min.css	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:13	733/733	---M--	200	added ('OK')	image/png	etag:%222dd-5fdff013de156%22	https://welly.dexignzone.com/xhtml/images/logo.png	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/logo.png	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:13	1354/1354	---M--	200	added ('OK')	image/png	etag:%2254a-5fdff013ca4ee%22	https://welly.dexignzone.com/xhtml/images/logo-text.png	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/logo-text.png	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:14	10070/10070	---M--	200	added ('OK')	image/jpeg	etag:%222756-5fdff0cb555c4%22	https://welly.dexignzone.com/xhtml/images/avatar/1.jpg	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/avatar/1.jpg	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:15	10078/10078	---M--	200	added ('OK')	image/jpeg	etag:%22275e-5fdff0d1f2f46%22	https://welly.dexignzone.com/xhtml/images/avatar/2.jpg	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/avatar/2.jpg	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:16	8584/8584	---M--	200	added ('OK')	image/jpeg	etag:%222188-5fdff0d89faf9%22	https://welly.dexignzone.com/xhtml/images/avatar/3.jpg	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/avatar/3.jpg	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:16	7438/7438	---M--	200	added ('OK')	image/jpeg	etag:%221d0e-5fdff0da28430%22	https://welly.dexignzone.com/xhtml/images/avatar/4.jpg	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/avatar/4.jpg	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:17	13408/13408	---M--	200	added ('OK')	image/jpeg	etag:%223460-5fdff0db5f8a1%22	https://welly.dexignzone.com/xhtml/images/avatar/5.jpg	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/avatar/5.jpg	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:18	1062/1062	---M--	200	added ('OK')	image/jpeg	etag:%22426-5fdff0f70d706%22	https://welly.dexignzone.com/xhtml/images/profile/17.jpg	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/images/profile/17.jpg	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:18	87029/87029	---M-Z	200	added ('OK')	text/html	etag:%22153f5-5fe39c76d2526-gzip%22	https://welly.dexignzone.com/xhtml/app-profile.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/app-profile.html	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:18	91903/91903	---M-Z	200	added ('OK')	text/html	etag:%22166ff-5fe39c832fd55-gzip%22	https://welly.dexignzone.com/xhtml/email-inbox.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/email-inbox.html	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:19	5059/5059	---M-Z	200	added ('OK')	text/html	etag:%2213c3-5fe39c8c76553-gzip%22	https://welly.dexignzone.com/xhtml/page-login.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/page-login.html	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:19	79762/79762	---M-Z	200	added ('OK')	text/html	etag:%2213792-5fe39c8e83b87-gzip%22	https://welly.dexignzone.com/xhtml/patient.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/patient.html	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:19	70012/70012	---M-Z	200	added ('OK')	text/html	etag:%221117c-5fe39c8da7c04-gzip%22	https://welly.dexignzone.com/xhtml/patient-details.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/patient-details.html	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:20	73062/73062	---M-Z	200	added ('OK')	text/html	etag:%2211d66-5fe39c7d0384d-gzip%22	https://welly.dexignzone.com/xhtml/doctor-details.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/doctor-details.html	(from https://welly.dexignzone.com/xhtml/index.html)
11:25:21	76929/76929	---M-Z	200	added ('OK')	text/html	etag:%2212c81-5fe39c7d5609b-gzip%22	https://welly.dexignzone.com/xhtml/doctor.html	C:/My%20Web%20Sites/Teman%20Sehat/welly/welly.dexignzone.com/xhtml/doctor.html	(from https://welly.dexignzone.com/xhtml/index.html)
